task_name,vector_size,cpu_load_%,gpu_util_%,gpu_mem_%,cpu_time_ms,gpu_time_ms,scheduler_choice,overhead
vector_add,40742193,19.4,20,96.63710104217554,21.7729,85.8788,1,0.2535305570175643
vector_add,18575410,16.8,0,96.63710104217554,10.2161,39.5643,1,0.2582151080645936
vector_add,41582180,15.1,0,96.63710104217554,20.5357,88.0497,1,0.23322850617321805
vector_add,6127951,16.2,0,96.63710104217554,4.0777,5.3299,1,0.7650612581849565
vector_add,27003708,18.2,0,96.63710104217554,14.271,22.5567,1,0.6326723323890463
vector_add,34603160,12.2,0,96.63710104217554,16.909,28.8614,1,0.5858690153630801
vector_add,7822423,19.1,0,96.63710104217554,5.0571,6.8485,1,0.738424472512229
vector_add,33822634,19.7,23,96.63710104217554,16.8542,72.3937,1,0.23281307627597428
vector_add,37994646,19.4,23,96.63710104217554,15.9819,80.2795,1,0.19907822046724258
vector_add,34643981,14.1,0,96.63710104217554,14.1873,73.7761,1,0.1923021140992815
vector_add,16538292,12.5,0,96.63710104217554,7.1306,14.0012,1,0.5092849184355627
vector_add,10686292,18.4,0,96.63710104217554,4.6189,9.2293,1,0.5004604899613189
vector_add,45262848,16.7,0,96.63710104217554,49.6587,37.6392,0,1.319334629853982
vector_add,14495563,22.0,0,96.63710104217554,7.7735,12.3167,1,0.631134963098882
vector_add,9549933,16.0,0,96.63710104217554,4.029,20.5681,1,0.1958858620874072
vector_add,28508902,13.6,10,96.63710104217554,12.2488,60.5123,1,0.20241835131039473
vector_add,13455641,16.0,10,96.63710104217554,8.199,29.0314,1,0.28241834703114554
vector_add,40409844,14.8,10,96.63710104217554,23.1024,85.9361,1,0.268832306795398
vector_add,6900182,19.9,22,96.63710104217554,4.0665,15.1726,1,0.26801602889419085
vector_add,48090736,13.6,22,96.63710104217554,20.5549,101.5583,1,0.20239507750720523
vector_add,13773403,16.6,11,96.63710104217554,8.5756,11.7914,1,0.7272758111844225
vector_add,37651260,12.5,11,96.63710104217554,20.7167,31.4286,1,0.6591671280298836
vector_add,5343742,19.4,0,96.63710104217554,3.5296,4.565,1,0.7731872946330777
vector_add,12510880,16.7,0,96.63710104217554,7.7597,10.7571,1,0.7213561275808535
vector_add,13486177,21.4,4,96.63710104217554,7.5667,11.5302,1,0.6562505420547778
vector_add,19395288,16.6,4,96.63710104217554,9.653,16.3471,1,0.5905022909262193
vector_add,37915491,20.3,4,96.63710104217554,18.197,80.5806,1,0.22582358532947133
